TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE,20170503,98,136753,6,EPS,0.375,20170502,20170606,20170630,20170801,0.4175
AAPL,APPLE,20170503,3037,106330,6,EPS,0.3825,20170502,20170615,20170630,20170801,0.4175
AAPL,APPLE,20170503,192,86702,6,EPS,0.385,20170502,20170619,20170630,20170801,0.4175
AAPL,APPLE,20170503,2295,134165,6,EPS,0.3925,20170502,20170619,20170630,20170801,0.4175
AAPL,APPLE,20170503,157,112843,6,EPS,0.395,20170502,20170711,20170630,20170801,0.4175
AAPL,APPLE,20170503,1267,110208,6,EPS,0.395,20170502,20170731,20170630,20170801,0.4175
AAPL,APPLE,20170503,3369,120428,6,EPS,0.3875,20170502,20170801,20170630,20170801,0.4175
AAPL,APPLE,20170503,42,49552,6,EPS,0.3875,20170502,20170801,20170630,20170801,0.4175
AAPL,APPLE,20170503,4004,56098,6,EPS,0.38,20170503,20170503,20170630,20170801,0.4175
AAPL,APPLE,20170503,3294,58063,6,EPS,0.395,20170503,20170503,20170630,20170801,0.4175
AAPL,APPLE,20170503,183,125669,6,EPS,0.4025,20170503,20170503,20170630,20170801,0.4175
AAPL,APPLE,20170503,100,76979,6,EPS,0.3963,20170503,20170503,20170630,20170801,0.4175
AAPL,APPLE,20170503,118,110448,6,EPS,0.41,20170503,20170612,20170630,20170801,0.4175
AAPL,APPLE,20170503,2394,109688,6,EPS,0.394,20170503,20170612,20170630,20170801,0.4175
AAPL,APPLE,20170503,2502,125796,6,EPS,0.4025,20170503,20170621,20170630,20170801,0.4175
AAPL,APPLE,20170503,206,82561,6,EPS,0.3925,20170503,20170705,20170630,20170801,0.4175
AAPL,APPLE,20170503,228,72069,6,EPS,0.3875,20170503,20170706,20170630,20170801,0.4175
AAPL,APPLE,20170503,2301,83036,6,EPS,0.3925,20170503,20170718,20170630,20170801,0.4175
AAPL,APPLE,20170503,220,114459,6,EPS,0.3925,20170503,20170724,20170630,20170801,0.4175
AAPL,APPLE,20170503,464,9584,6,EPS,0.385,20170503,20170727,20170630,20170801,0.4175
AAPL,APPLE,20170503,282,56419,6,EPS,0.41,20170503,20170730,20170630,20170801,0.4175
AAPL,APPLE,20170503,89,78750,6,EPS,0.3925,20170503,20170731,20170630,20170801,0.4175
AAPL,APPLE,20170504,1241,144094,6,EPS,0.3975,20170503,20170504,20170630,20170801,0.4175
AAPL,APPLE,20170509,3476,115719,6,EPS,0.395,20170509,20170509,20170630,20170801,0.4175
AAPL,APPLE,20170515,183,125669,6,EPS,0.42,20170512,20170622,20170630,20170801,0.4175
AAPL,APPLE,20170523,100,76979,6,EPS,0.4005,20170523,20170725,20170630,20170801,0.4175
AAPL,APPLE,20170605,899,113333,6,EPS,0.4,20170605,20170628,20170630,20170801,0.4175
AAPL,APPLE,20170606,3477,75007,6,EPS,0.4,20170605,20170718,20170630,20170801,0.4175
AAPL,APPLE,20170703,171,113333,6,EPS,0.4,20170630,20170726,20170630,20170801,0.4175
AAPL,APPLE,20170707,1951,107846,6,EPS,0.4075,20170706,20170707,20170630,20170801,0.4175
AAPL,APPLE,20170712,183,125669,6,EPS,0.41,20170712,20170712,20170630,20170801,0.4175
AAPL,APPLE,20170717,192,86702,6,EPS,0.3875,20170716,20170717,20170630,20170801,0.4175
AAPL,APPLE,20170725,29,58377,6,EPS,0.385,20170724,20170725,20170630,20170801,0.4175
AAPL,APPLE,20170725,260,108607,6,EPS,0.395,20170724,20170725,20170630,20170801,0.4175
AAPL,APPLE,20170725,4201,119509,6,EPS,0.4075,20170724,20170725,20170630,20170801,0.4175
AAPL,APPLE,20170727,2334,56181,6,EPS,0.3975,20170726,20170727,20170630,20170801,0.4175
AAPL,APPLE,20161025,899,113333,1,EPS,2.235,20161025,20161025,20170930,20171102,2.3025
AAPL,APPLE,20161025,260,108607,1,EPS,2.195,20161025,20161025,20170930,20171102,2.3025
AAPL,APPLE,20161025,1951,107846,1,EPS,2.225,20161025,20161120,20170930,20171102,2.3025
AAPL,APPLE,20161025,192,86702,1,EPS,2.195,20161025,20161219,20170930,20171102,2.3025
AAPL,APPLE,20161025,282,56419,1,EPS,2.3,20161025,20161229,20170930,20171102,2.3025
AAPL,APPLE,20161025,183,125669,1,EPS,2.495,20161025,20170109,20170930,20171102,2.3025
AAPL,APPLE,20161025,3369,120428,1,EPS,2.1325,20161025,20170131,20170930,20171102,2.3025
AAPL,APPLE,20161025,2334,56181,1,EPS,2.25,20161025,20170131,20170930,20171102,2.3025
AAPL,APPLE,20161025,31,120641,1,EPS,2.29,20161025,20170131,20170930,20171102,2.3025
AAPL,APPLE,20161026,98,136753,1,EPS,2.0875,20161025,20161120,20170930,20171102,2.3025
AAPL,APPLE,20161026,3680,185971,1,EPS,2.4025,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,3346,107682,1,EPS,2.1525,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,3294,58063,1,EPS,2.12,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,3037,106330,1,EPS,2.2275,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,2830,105094,1,EPS,2.2825,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,2502,125796,1,EPS,2.2225,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,468,86653,1,EPS,2.2468,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,2394,109688,1,EPS,2.1643,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,2295,134165,1,EPS,2.405,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,100,76979,1,EPS,2.4463,20161026,20161026,20170930,20171102,2.3025
AAPL,APPLE,20161026,206,82561,1,EPS,2.3425,20161026,20161027,20170930,20171102,2.3025
AAPL,APPLE,20161026,873,77028,1,EPS,2.13,20161026,20161027,20170930,20171102,2.3025
AAPL,APPLE,20161026,1267,110208,1,EPS,2.235,20161026,20161030,20170930,20171102,2.3025
AAPL,APPLE,20161026,2301,83036,1,EPS,2.2925,20161026,20161118,20170930,20171102,2.3025
AAPL,APPLE,20161026,4004,56098,1,EPS,2.2025,20161026,20161207,20170930,20171102,2.3025
AAPL,APPLE,20161026,228,72069,1,EPS,2.315,20161026,20161219,20170930,20171102,2.3025
AAPL,APPLE,20161026,29,58377,1,EPS,2.2275,20161026,20170110,20170930,20171102,2.3025
AAPL,APPLE,20161026,464,9584,1,EPS,2.2525,20161026,20170116,20170930,20171102,2.3025
AAPL,APPLE,20161026,89,78750,1,EPS,2.3175,20161026,20170131,20170930,20171102,2.3025
AAPL,APPLE,20161026,35,119509,1,EPS,2.34,20161026,20170131,20170930,20171102,2.3025
AAPL,APPLE,20161027,220,59325,1,EPS,2.2275,20161026,20170109,20170930,20171102,2.3025
AAPL,APPLE,20161027,11,21733,1,EPS,2.5025,20161027,20161027,20170930,20171102,2.3025
AAPL,APPLE,20161027,1241,144094,1,EPS,2.345,20161027,20161212,20170930,20171102,2.3025
AAPL,APPLE,20161028,3322,135336,1,EPS,2.0125,20161027,20170201,20170930,20171102,2.3025
AAPL,APPLE,20161028,100,76979,1,EPS,2.4445,20161028,20161206,20170930,20171102,2.3025
AAPL,APPLE,20161109,3957,78581,1,EPS,2.25,20161106,20161109,20170930,20171102,2.3025
AAPL,APPLE,20161116,206,82561,1,EPS,2.3425,20161115,20161116,20170930,20171102,2.3025
AAPL,APPLE,20161123,2830,105094,1,EPS,2.26,20161123,20170110,20170930,20171102,2.3025
AAPL,APPLE,20161202,206,82561,1,EPS,2.3075,20161201,20161202,20170930,20171102,2.3025
AAPL,APPLE,20161205,899,113333,1,EPS,2.145,20161204,20170122,20170930,20171102,2.3025
AAPL,APPLE,20161207,2301,83036,1,EPS,2.275,20161207,20170110,20170930,20171102,2.3025
AAPL,APPLE,20161213,3350,41154,1,EPS,2.065,20161213,20161213,20170930,20171102,2.3025
AAPL,APPLE,20161213,1951,107846,1,EPS,2.195,20161213,20161213,20170930,20171102,2.3025
AAPL,APPLE,20161219,42,49552,1,EPS,2.2625,20161216,20170130,20170930,20171102,2.3025
AAPL,APPLE,20161219,2599,156073,1,EPS,2.4,20161219,20170529,20170930,20171102,2.3025
AAPL,APPLE,20170103,3477,75007,1,EPS,2.145,20170103,20170103,20170930,20171102,2.3025
AAPL,APPLE,20170104,206,82561,1,EPS,2.2525,20170104,20170104,20170930,20171102,2.3025
AAPL,APPLE,20170104,228,72069,1,EPS,2.16,20170104,20170105,20170930,20171102,2.3025
AAPL,APPLE,20170105,100,76979,1,EPS,2.4468,20170105,20170105,20170930,20171102,2.3025
AAPL,APPLE,20170111,118,110448,1,EPS,2.3275,20170111,20170111,20170930,20171102,2.3025
AAPL,APPLE,20170111,282,56419,1,EPS,2.2075,20170111,20170111,20170930,20171102,2.3025
AAPL,APPLE,20170112,468,86653,1,EPS,2.0983,20170112,20170130,20170930,20171102,2.3025
AAPL,APPLE,20170112,1267,110208,1,EPS,2.2125,20170112,20170413,20170930,20171102,2.3025
AAPL,APPLE,20170116,192,86702,1,EPS,2.1025,20170116,20170116,20170930,20171102,2.3025
AAPL,APPLE,20170119,183,125669,1,EPS,2.43,20170119,20170119,20170930,20171102,2.3025
AAPL,APPLE,20170120,2394,109688,1,EPS,2.2683,20170120,20170120,20170930,20171102,2.3025
AAPL,APPLE,20170122,260,108607,1,EPS,2.1475,20170122,20170122,20170930,20171102,2.3025
AAPL,APPLE,20170123,220,114459,1,EPS,2.24,20170123,20170123,20170930,20171102,2.3025
AAPL,APPLE,20170124,3037,106330,1,EPS,2.2075,20170124,20170124,20170930,20171102,2.3025
AAPL,APPLE,20170124,2301,83036,1,EPS,2.2775,20170124,20170124,20170930,20171102,2.3025
AAPL,APPLE,20170124,464,9584,1,EPS,2.245,20170124,20170124,20170930,20171102,2.3025
AAPL,APPLE,20170124,29,58377,1,EPS,2.1775,20170124,20170124,20170930,20171102,2.3025
AAPL,APPLE,20170125,100,76979,1,EPS,2.2908,20170125,20170131,20170930,20171102,2.3025
AAPL,APPLE,20170130,2295,134165,1,EPS,2.25,20170130,20170130,20170930,20171102,2.3025
AAPL,APPLE,20170131,3477,75007,1,EPS,2.1775,20170131,20170131,20170930,20171102,2.3025
AAPL,APPLE,20170131,3346,107682,1,EPS,2.135,20170131,20170131,20170930,20171102,2.3025
AAPL,APPLE,20170131,260,108607,1,EPS,2.17,20170131,20170227,20170930,20171102,2.3025
AAPL,APPLE,20170131,192,86702,1,EPS,2.1525,20170131,20170419,20170930,20171102,2.3025
AAPL,APPLE,20170131,2334,56181,1,EPS,2.2825,20170131,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170201,42,49552,1,EPS,2.2475,20170131,20170205,20170930,20171102,2.3025
AAPL,APPLE,20170201,1951,107846,1,EPS,2.225,20170131,20170207,20170930,20171102,2.3025
AAPL,APPLE,20170201,899,113333,1,EPS,2.225,20170131,20170317,20170930,20171102,2.3025
AAPL,APPLE,20170201,282,56419,1,EPS,2.2525,20170131,20170501,20170930,20171102,2.3025
AAPL,APPLE,20170201,3037,106330,1,EPS,2.25,20170131,20170501,20170930,20171102,2.3025
AAPL,APPLE,20170201,468,86653,1,EPS,2.1867,20170201,20170201,20170930,20171102,2.3025
AAPL,APPLE,20170201,2830,105094,1,EPS,2.2475,20170201,20170201,20170930,20171102,2.3025
AAPL,APPLE,20170201,4004,56098,1,EPS,2.22,20170201,20170201,20170930,20171102,2.3025
AAPL,APPLE,20170201,3346,107682,1,EPS,2.18,20170201,20170201,20170930,20171102,2.3025
AAPL,APPLE,20170201,2295,134165,1,EPS,2.1325,20170201,20170206,20170930,20171102,2.3025
AAPL,APPLE,20170201,873,77028,1,EPS,2.19,20170201,20170215,20170930,20171102,2.3025
AAPL,APPLE,20170201,464,9584,1,EPS,2.255,20170201,20170324,20170930,20171102,2.3025
AAPL,APPLE,20170201,3294,58063,1,EPS,2.2175,20170201,20170327,20170930,20171102,2.3025
AAPL,APPLE,20170201,100,76979,1,EPS,2.3367,20170201,20170328,20170930,20171102,2.3025
AAPL,APPLE,20170201,206,82561,1,EPS,2.2325,20170201,20170330,20170930,20171102,2.3025
AAPL,APPLE,20170201,2502,125796,1,EPS,2.2325,20170201,20170407,20170930,20171102,2.3025
AAPL,APPLE,20170201,2301,83036,1,EPS,2.24,20170201,20170410,20170930,20171102,2.3025
AAPL,APPLE,20170201,29,58377,1,EPS,2.2075,20170201,20170412,20170930,20171102,2.3025
AAPL,APPLE,20170201,183,125669,1,EPS,2.3525,20170201,20170414,20170930,20171102,2.3025
AAPL,APPLE,20170201,2394,109688,1,EPS,2.2952,20170201,20170418,20170930,20171102,2.3025
AAPL,APPLE,20170201,220,114459,1,EPS,2.25,20170201,20170426,20170930,20171102,2.3025
AAPL,APPLE,20170201,98,136753,1,EPS,2.155,20170201,20170427,20170930,20171102,2.3025
AAPL,APPLE,20170201,89,78750,1,EPS,2.2,20170201,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170201,118,110448,1,EPS,2.275,20170201,20170612,20170930,20171102,2.3025
AAPL,APPLE,20170201,228,72069,1,EPS,2.19,20170201,20170706,20170930,20171102,2.3025
AAPL,APPLE,20170201,3322,135336,1,EPS,2.16,20170201,20170929,20170930,20171102,2.3025
AAPL,APPLE,20170202,11,21733,1,EPS,2.4075,20170202,20170202,20170930,20171102,2.3025
AAPL,APPLE,20170202,3680,185971,1,EPS,2.465,20170202,20170202,20170930,20171102,2.3025
AAPL,APPLE,20170202,1241,144094,1,EPS,2.2975,20170202,20170407,20170930,20171102,2.3025
AAPL,APPLE,20170203,3476,115719,1,EPS,2.2175,20170203,20170203,20170930,20171102,2.3025
AAPL,APPLE,20170224,42,49552,1,EPS,2.2825,20170223,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170227,3369,120428,1,EPS,2.14,20170227,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170228,3477,75007,1,EPS,2.2175,20170227,20170228,20170930,20171102,2.3025
AAPL,APPLE,20170301,3364,40319,1,EPS,2.18,20170301,20170301,20170930,20171102,2.3025
AAPL,APPLE,20170307,2830,105094,1,EPS,2.255,20170307,20170426,20170930,20171102,2.3025
AAPL,APPLE,20170327,873,77028,1,EPS,2.2,20170326,20170418,20170930,20171102,2.3025
AAPL,APPLE,20170328,4004,56098,1,EPS,2.235,20170328,20170328,20170930,20171102,2.3025
AAPL,APPLE,20170331,1951,107846,1,EPS,2.3275,20170330,20170331,20170930,20171102,2.3025
AAPL,APPLE,20170404,899,113333,1,EPS,2.23,20170403,20170404,20170930,20171102,2.3025
AAPL,APPLE,20170417,1267,110208,1,EPS,2.2375,20170417,20170430,20170930,20171102,2.3025
AAPL,APPLE,20170418,100,76979,1,EPS,2.3487,20170418,20170418,20170930,20171102,2.3025
AAPL,APPLE,20170418,2301,83036,1,EPS,2.2575,20170418,20170501,20170930,20171102,2.3025
AAPL,APPLE,20170420,260,108607,1,EPS,2.18,20170419,20170420,20170930,20171102,2.3025
AAPL,APPLE,20170420,192,86702,1,EPS,2.14,20170419,20170420,20170930,20171102,2.3025
AAPL,APPLE,20170425,464,9584,1,EPS,2.265,20170425,20170425,20170930,20171102,2.3025
AAPL,APPLE,20170426,29,58377,1,EPS,2.1775,20170425,20170426,20170930,20171102,2.3025
AAPL,APPLE,20170502,183,125669,1,EPS,2.3675,20170501,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170502,3346,107682,1,EPS,2.1925,20170502,20170502,20170930,20171102,2.3025
AAPL,APPLE,20170503,1951,107846,1,EPS,2.2675,20170502,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,3364,40319,1,EPS,2.2225,20170502,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,899,113333,1,EPS,2.2375,20170502,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,31,120641,1,EPS,2.265,20170502,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,2295,134165,1,EPS,2.2125,20170502,20170510,20170930,20171102,2.3025
AAPL,APPLE,20170503,260,108607,1,EPS,2.205,20170502,20170510,20170930,20171102,2.3025
AAPL,APPLE,20170503,42,49552,1,EPS,2.2725,20170502,20170516,20170930,20171102,2.3025
AAPL,APPLE,20170503,1267,110208,1,EPS,2.2425,20170502,20170605,20170930,20171102,2.3025
AAPL,APPLE,20170503,3477,75007,1,EPS,2.265,20170502,20170606,20170930,20171102,2.3025
AAPL,APPLE,20170503,98,136753,1,EPS,2.185,20170502,20170606,20170930,20171102,2.3025
AAPL,APPLE,20170503,2334,56181,1,EPS,2.27,20170502,20170606,20170930,20171102,2.3025
AAPL,APPLE,20170503,3037,106330,1,EPS,2.2325,20170502,20170615,20170930,20171102,2.3025
AAPL,APPLE,20170503,192,86702,1,EPS,2.16,20170502,20170619,20170930,20171102,2.3025
AAPL,APPLE,20170503,3369,120428,1,EPS,2.1975,20170502,20170801,20170930,20171102,2.3025
AAPL,APPLE,20170503,2830,105094,1,EPS,2.27,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,183,125669,1,EPS,2.305,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,4004,56098,1,EPS,2.22,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,3294,58063,1,EPS,2.245,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,873,77028,1,EPS,2.2625,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,100,76979,1,EPS,2.2898,20170503,20170503,20170930,20171102,2.3025
AAPL,APPLE,20170503,2301,83036,1,EPS,2.23,20170503,20170523,20170930,20171102,2.3025
AAPL,APPLE,20170503,220,114459,1,EPS,2.245,20170503,20170605,20170930,20171102,2.3025
AAPL,APPLE,20170503,2394,109688,1,EPS,2.2818,20170503,20170612,20170930,20171102,2.3025
AAPL,APPLE,20170503,2502,125796,1,EPS,2.2,20170503,20170621,20170930,20171102,2.3025
AAPL,APPLE,20170503,206,82561,1,EPS,2.2125,20170503,20170705,20170930,20171102,2.3025
AAPL,APPLE,20170503,29,58377,1,EPS,2.175,20170503,20170713,20170930,20171102,2.3025
AAPL,APPLE,20170503,464,9584,1,EPS,2.235,20170503,20170727,20170930,20171102,2.3025
AAPL,APPLE,20170503,282,56419,1,EPS,2.2625,20170503,20170730,20170930,20171102,2.3025
AAPL,APPLE,20170503,89,78750,1,EPS,2.19,20170503,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170504,1241,144094,1,EPS,2.2725,20170503,20170811,20170930,20171102,2.3025
AAPL,APPLE,20170504,11,21733,1,EPS,2.2625,20170504,20170504,20170930,20171102,2.3025
AAPL,APPLE,20170507,3476,115719,1,EPS,2.265,20170507,20170509,20170930,20171102,2.3025
AAPL,APPLE,20170515,183,125669,1,EPS,2.3325,20170512,20170622,20170930,20171102,2.3025
AAPL,APPLE,20170516,1951,107846,1,EPS,2.22,20170515,20170524,20170930,20171102,2.3025
AAPL,APPLE,20170523,100,76979,1,EPS,2.2708,20170523,20170614,20170930,20171102,2.3025
AAPL,APPLE,20170601,2301,83036,1,EPS,2.18,20170601,20170718,20170930,20171102,2.3025
AAPL,APPLE,20170605,899,113333,1,EPS,2.215,20170605,20170628,20170930,20171102,2.3025
AAPL,APPLE,20170606,2830,105094,1,EPS,2.245,20170606,20170719,20170930,20171102,2.3025
AAPL,APPLE,20170607,3350,41154,1,EPS,2.245,20170607,20170607,20170930,20171102,2.3025
AAPL,APPLE,20170608,1267,110208,1,EPS,2.225,20170607,20170707,20170930,20171102,2.3025
AAPL,APPLE,20170619,2295,134165,1,EPS,2.195,20170619,20170619,20170930,20171102,2.3025
AAPL,APPLE,20170703,171,113333,1,EPS,2.215,20170630,20170726,20170930,20171102,2.3025
AAPL,APPLE,20170707,1951,107846,1,EPS,2.2475,20170706,20170707,20170930,20171102,2.3025
AAPL,APPLE,20170712,183,125669,1,EPS,2.215,20170712,20170712,20170930,20171102,2.3025
AAPL,APPLE,20170717,192,86702,1,EPS,2.13,20170716,20170717,20170930,20171102,2.3025
AAPL,APPLE,20170718,3477,75007,1,EPS,2.22,20170717,20170718,20170930,20171102,2.3025
AAPL,APPLE,20170719,873,77028,1,EPS,2.1975,20170719,20170719,20170930,20171102,2.3025
AAPL,APPLE,20170719,11,21733,1,EPS,2.245,20170719,20170719,20170930,20171102,2.3025
AAPL,APPLE,20170724,220,114459,1,EPS,2.2225,20170721,20170724,20170930,20171102,2.3025
AAPL,APPLE,20170724,1267,110208,1,EPS,2.1875,20170723,20170731,20170930,20171102,2.3025
AAPL,APPLE,20170724,42,49552,1,EPS,2.225,20170723,20170801,20170930,20171102,2.3025
AAPL,APPLE,20170725,4201,119509,1,EPS,2.25,20170724,20170725,20170930,20171102,2.3025
AAPL,APPLE,20170725,29,58377,1,EPS,2.1325,20170724,20170725,20170930,20171102,2.3025
AAPL,APPLE,20170725,260,108607,1,EPS,2.2,20170724,20170801,20170930,20171102,2.3025
AAPL,APPLE,20170725,100,76979,1,EPS,2.1932,20170725,20170725,20170930,20171102,2.3025
AAPL,APPLE,20170727,2334,56181,1,EPS,2.195,20170726,20170801,20170930,20171102,2.3025
AAPL,APPLE,20170802,42,49552,1,EPS,2.2525,20170801,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170802,260,108607,1,EPS,2.235,20170801,20170808,20170930,20171102,2.3025
AAPL,APPLE,20170802,3037,106330,1,EPS,2.265,20170801,20170905,20170930,20171102,2.3025
AAPL,APPLE,20170802,171,113333,1,EPS,2.265,20170801,20170906,20170930,20171102,2.3025
AAPL,APPLE,20170802,3477,75007,1,EPS,2.255,20170801,20170912,20170930,20171102,2.3025
AAPL,APPLE,20170802,98,136753,1,EPS,2.245,20170801,20170912,20170930,20171102,2.3025
AAPL,APPLE,20170802,31,120641,1,EPS,2.261,20170801,20170913,20170930,20171102,2.3025
AAPL,APPLE,20170802,1267,110208,1,EPS,2.24,20170801,20170914,20170930,20171102,2.3025
AAPL,APPLE,20170802,157,112843,1,EPS,2.265,20170801,20170917,20170930,20171102,2.3025
AAPL,APPLE,20170802,192,86702,1,EPS,2.2375,20170801,20170918,20170930,20171102,2.3025
AAPL,APPLE,20170802,2334,56181,1,EPS,2.26,20170801,20171024,20170930,20171102,2.3025
AAPL,APPLE,20170802,1951,107846,1,EPS,2.25,20170801,20171025,20170930,20171102,2.3025
AAPL,APPLE,20170802,2295,134165,1,EPS,2.2425,20170802,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170802,183,125669,1,EPS,2.2525,20170802,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170802,4004,56098,1,EPS,2.2475,20170802,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170802,100,76979,1,EPS,2.2452,20170802,20170802,20170930,20171102,2.3025
AAPL,APPLE,20170802,282,56419,1,EPS,2.27,20170802,20170809,20170930,20171102,2.3025
AAPL,APPLE,20170802,2394,109688,1,EPS,2.252,20170802,20170911,20170930,20171102,2.3025
AAPL,APPLE,20170802,220,114459,1,EPS,2.2525,20170802,20170912,20170930,20171102,2.3025
AAPL,APPLE,20170802,4201,119509,1,EPS,2.26,20170802,20170913,20170930,20171102,2.3025
AAPL,APPLE,20170802,464,9584,1,EPS,2.27,20170802,20170913,20170930,20171102,2.3025
AAPL,APPLE,20170802,2502,125796,1,EPS,2.26,20170802,20170913,20170930,20171102,2.3025
AAPL,APPLE,20170802,228,72069,1,EPS,2.25,20170802,20170926,20170930,20171102,2.3025
AAPL,APPLE,20170802,873,77028,1,EPS,2.2475,20170802,20171003,20170930,20171102,2.3025
AAPL,APPLE,20170802,2301,83036,1,EPS,2.2325,20170802,20171023,20170930,20171102,2.3025
AAPL,APPLE,20170802,2830,105094,1,EPS,2.265,20170802,20171027,20170930,20171102,2.3025
AAPL,APPLE,20170802,3369,120428,1,EPS,2.245,20170802,20171102,20170930,20171102,2.3025
AAPL,APPLE,20170803,3294,58063,1,EPS,2.255,20170802,20170803,20170930,20171102,2.3025
AAPL,APPLE,20170803,206,82561,1,EPS,2.2875,20170802,20171020,20170930,20171102,2.3025
AAPL,APPLE,20170803,89,78750,1,EPS,2.2575,20170802,20171102,20170930,20171102,2.3025
AAPL,APPLE,20170803,11,21733,1,EPS,2.2425,20170803,20171024,20170930,20171102,2.3025
AAPL,APPLE,20170814,29,58377,1,EPS,2.2475,20170814,20171022,20170930,20171102,2.3025
AAPL,APPLE,20170815,183,125669,1,EPS,2.26,20170814,20170815,20170930,20171102,2.3025
AAPL,APPLE,20170907,3364,40319,1,EPS,2.2425,20170907,20170907,20170930,20171102,2.3025
AAPL,APPLE,20170913,183,125669,1,EPS,2.2275,20170912,20170925,20170930,20171102,2.3025
AAPL,APPLE,20170913,171,113333,1,EPS,2.2675,20170912,20171101,20170930,20171102,2.3025
AAPL,APPLE,20170913,1241,144094,1,EPS,2.2675,20170913,20171006,20170930,20171102,2.3025
AAPL,APPLE,20170913,42,49552,1,EPS,2.2375,20170913,20171102,20170930,20171102,2.3025
AAPL,APPLE,20170914,2295,134165,1,EPS,2.255,20170914,20171102,20170930,20171102,2.3025
AAPL,APPLE,20170919,192,86702,1,EPS,2.24,20170919,20171010,20170930,20171102,2.3025
AAPL,APPLE,20170922,3294,58063,1,EPS,2.2475,20170922,20170922,20170930,20171102,2.3025
AAPL,APPLE,20170922,220,114459,1,EPS,2.2475,20170922,20171031,20170930,20171102,2.3025
AAPL,APPLE,20170928,157,112843,1,EPS,2.2625,20170927,20170928,20170930,20171102,2.3025
AAPL,APPLE,20171002,1267,110208,1,EPS,2.2275,20171001,20171029,20170930,20171102,2.3025
AAPL,APPLE,20171009,183,125669,1,EPS,2.235,20171009,20171030,20170930,20171102,2.3025
AAPL,APPLE,20171013,3037,106330,1,EPS,2.255,20171013,20171101,20170930,20171102,2.3025
AAPL,APPLE,20171024,29,58377,1,EPS,2.255,20171023,20171026,20170930,20171102,2.3025
AAPL,APPLE,20171024,464,9584,1,EPS,2.245,20171024,20171024,20170930,20171102,2.3025
AAPL,APPLE,20171025,1476,59168,1,EPS,2.256,20171025,20171025,20170930,20171102,2.3025
AAPL,APPLE,20171031,4201,119509,1,EPS,2.25,20171031,20171031,20170930,20171102,2.3025
AAPL,APPLE,20170802,42,49552,6,EPS,0.4675,20170801,20170802,20170930,20171102,0.5175
AAPL,APPLE,20170802,260,108607,6,EPS,0.455,20170801,20170808,20170930,20171102,0.5175
AAPL,APPLE,20170802,171,113333,6,EPS,0.48,20170801,20170906,20170930,20171102,0.5175
AAPL,APPLE,20170802,3477,75007,6,EPS,0.47,20170801,20170912,20170930,20171102,0.5175
AAPL,APPLE,20170802,98,136753,6,EPS,0.46,20170801,20170912,20170930,20171102,0.5175
AAPL,APPLE,20170802,31,120641,6,EPS,0.4812,20170801,20170913,20170930,20171102,0.5175
AAPL,APPLE,20170802,1267,110208,6,EPS,0.46,20170801,20170914,20170930,20171102,0.5175
AAPL,APPLE,20170802,192,86702,6,EPS,0.45,20170801,20170918,20170930,20171102,0.5175
AAPL,APPLE,20170802,157,112843,6,EPS,0.4775,20170801,20170928,20170930,20171102,0.5175
AAPL,APPLE,20170802,2334,56181,6,EPS,0.475,20170801,20171024,20170930,20171102,0.5175
AAPL,APPLE,20170802,1951,107846,6,EPS,0.47,20170801,20171025,20170930,20171102,0.5175
AAPL,APPLE,20170802,2295,134165,6,EPS,0.455,20170802,20170802,20170930,20171102,0.5175
AAPL,APPLE,20170802,100,76979,6,EPS,0.4653,20170802,20170802,20170930,20171102,0.5175
AAPL,APPLE,20170802,4004,56098,6,EPS,0.46,20170802,20170802,20170930,20171102,0.5175
